ID_juge,completed,sex,selfDesc,annee,mois,level_studies,daltonisme,countries,hobby,freqexpo,date_connect,time_connect,validation,IP_vierge,commentaires
CAMO_9843_21297,yes,H,NA,1996,8,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,non,Jamais,25/10/21,01:27:17 PM,0,non,Hâte d'avoir le résultat de l'étude et bon courage pour l'analyse des données !
CAMO_8423_21297,yes,F,NA,1978,10,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,non,Jamais,25/10/21,01:44:56 PM,0,oui,NULL
CAMO_5344_21297,yes,F,NA,1968,7,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,An,25/10/21,01:48:42 PM,0,oui,NULL
CAMO_4910_21297,no,F,NA,1980,2,Doctorat_(Bac_+_8),no,France,NULL,NULL,25/10/21,02:08:02 PM,0,oui,NULL
CAMO_940_21297,yes,F,NA,1980,8,Doctorat_(Bac_+_8),no,France,souvent,Jamais,25/10/21,02:32:20 PM,0,non,NULL
CAMO_6471_21297,yes,H,NA,1988,4,Estudios_universitarios_superiores,no,hispano,parfois,An,25/10/21,02:33:03 PM,0,non,NULL
CAMO_4353_21297,yes,H,NA,1995,1,Doctorat_(Bac_+_8),no,France,non,Jamais,25/10/21,02:36:01 PM,0,oui,NULL
CAMO_695_21297,no,F,NA,1983,2,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,NULL,NULL,25/10/21,02:37:56 PM,0,oui,NULL
CAMO_8380_21297,yes,H,NA,1974,11,Graduate Degree ,no,Spain,non,An,25/10/21,02:41:38 PM,0,oui,NULL
CAMO_889_21297,yes,H,NA,1987,8,Doctorat_(Bac_+_8),no,France,parfois,An,25/10/21,02:44:59 PM,0,non,NULL
CAMO_8980_21297,yes,SD,homme,1969,12,Doctorat_(Bac_+_8),no,franco,parfois,Mens,25/10/21,02:54:32 PM,0,non,NULL
CAMO_2123_21297,yes,F,NA,1967,4,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,non,An,25/10/21,03:10:05 PM,0,oui,NULL
CAMO_5095_21297,yes,F,NA,1989,8,Estudios_universitarios_superiores,no,hispano,parfois,An,25/10/21,03:17:30 PM,0,oui,NULL
CAMO_9244_21297,yes,F,NA,1971,7,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,Mens,25/10/21,03:18:01 PM,0,oui,NULL
CAMO_4326_21297,yes,F,NA,1998,10,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,An,25/10/21,03:23:02 PM,0,oui,NULL
CAMO_7654_21297,yes,H,NA,1987,10,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,Mens,25/10/21,03:25:04 PM,0,oui,NULL
CAMO_3151_21297,yes,F,NA,1996,9,Doctorat_(Bac_+_8),no,France,non,An,25/10/21,03:25:30 PM,0,non,Merci bon courage pour le traitement !
CAMO_5990_21297,yes,F,NA,1997,10,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,souvent,Jamais,25/10/21,03:29:07 PM,0,oui,NULL
CAMO_7231_21297,yes,F,NA,1979,2,Doctorat_(Bac_+_8),no,franco,non,An,25/10/21,03:31:58 PM,0,oui,NULL
CAMO_2152_21297,yes,F,NA,1987,10,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,souvent,An,25/10/21,03:32:06 PM,0,oui,NULL
CAMO_5638_21297,no,F,NA,1996,7,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,NULL,NULL,25/10/21,03:38:40 PM,0,oui,NULL
CAMO_3495_21297,yes,H,NA,1942,5,Graduate Degree ,no,Netherlands,parfois,An,25/10/21,03:51:27 PM,0,oui,NULL
CAMO_4591_21297,yes,H,NA,1992,3,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,Quotidiennement,An,25/10/21,04:22:38 PM,0,oui,NULL
CAMO_2660_21297,yes,H,NA,1984,4,Doctorat_(Bac_+_8),no,France,parfois,An,25/10/21,04:24:37 PM,0,oui,NULL
CAMO_9122_21297,yes,F,NA,1995,12,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,non,Jamais,25/10/21,04:37:01 PM,0,oui,NULL
CAMO_1795_21297,yes,H,NA,1972,3,Graduate Degree ,no,United States of America,non,Jamais,25/10/21,04:38:35 PM,0,oui,NULL
CAMO_8856_21297,yes,F,NA,1952,4,Graduate Degree ,no,United Kingdom,souvent,Mens,25/10/21,04:45:00 PM,0,oui,NULL
CAMO_2008_21297,yes,NB,NA,1993,2,Graduate Degree ,no,United States of America,non,An,25/10/21,05:02:09 PM,0,oui,NULL
CAMO_9565_21297,yes,F,NA,1984,4,Graduate Degree ,no,United States of America,parfois,An,25/10/21,05:04:46 PM,0,oui,NULL
CAMO_1117_21297,yes,H,NA,1989,11,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,souvent,An,25/10/21,05:09:47 PM,0,oui,NULL
CAMO_4012_21297,no,H,NA,1993,1,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,NULL,NULL,25/10/21,05:15:47 PM,0,non,NULL
CAMO_3213_21297,yes,F,NA,1977,1,Graduate Degree ,no,United States of America,non,An,25/10/21,05:42:55 PM,0,oui,NULL
CAMO_7613_21297,yes,H,NA,1990,12,Graduate Degree ,no,Canada,non,An,25/10/21,05:47:19 PM,0,oui,NULL
CAMO_6405_21297,yes,NB,NA,1949,12,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,An,25/10/21,06:35:58 PM,0,oui,NULL
CAMO_3350_21297,yes,F,NA,1980,11,Assoc_Degree_or_Bachelors_Degree,no,United States of America,Quotidiennement,Mens,25/10/21,07:00:48 PM,0,oui,NULL
CAMO_3922_21297,yes,F,NA,1979,10,Doctorat_(Bac_+_8),no,France,parfois,An,25/10/21,07:02:33 PM,0,oui,NULL
CAMO_1932_21297,yes,H,NA,1974,2,Graduate Degree ,no,United States of America,parfois,An,25/10/21,07:07:56 PM,0,oui,NULL
CAMO_7830_21297,yes,F,NA,1972,11,Doctorat_(Bac_+_8),no,France,non,Jamais,25/10/21,07:32:56 PM,0,non,NULL
CAMO_3130_21297,yes,F,NA,1998,2,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,parfois,An,25/10/21,07:33:23 PM,0,oui,NULL
CAMO_1589_21297,yes,F,NA,2001,4,High_School,no,United States of America,parfois,An,25/10/21,07:47:49 PM,0,oui,NULL
CAMO_3474_21297,yes,F,NA,1968,10,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,An,25/10/21,07:55:23 PM,0,oui,NULL
CAMO_8351_21297,yes,F,NA,2003,4,High_School,no,United States of America,Quotidiennement,An,25/10/21,08:05:33 PM,0,non,NULL
CAMO_4234_21297,yes,F,NA,1974,3,Graduate Degree ,no,United States of America,parfois,An,25/10/21,08:09:29 PM,0,oui,NULL
CAMO_9921_21297,yes,F,NA,2001,4,High_School,no,United States of America,Quotidiennement,An,25/10/21,08:10:31 PM,0,oui,NULL
CAMO_1532_21297,yes,F,NA,2002,11,High_School,no,United States of America,Quotidiennement,An,25/10/21,08:18:28 PM,0,oui,NULL
CAMO_7658_21297,no,F,NA,1983,1,Graduate Degree ,no,Canada,NULL,NULL,25/10/21,08:25:27 PM,0,oui,NULL
CAMO_7889_21297,yes,H,NA,2003,4,High_School,no,United States of America,souvent,An,25/10/21,08:29:05 PM,0,oui,NULL
CAMO_5270_21297,no,F,NA,1969,1,DEUG_BTS_DUT_DEUST_(Bac_+_2),no,France,NULL,NULL,25/10/21,09:03:57 PM,0,oui,NULL
CAMO_9727_21297,yes,H,NA,1996,11,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,non,Jamais,25/10/21,09:04:01 PM,0,oui,NULL
CAMO_1001_21297,yes,NB,Malepresenting nonbinary,2000,11,High_School,no,Canada,Quotidiennement,Mens,25/10/21,09:10:50 PM,0,oui,NULL
CAMO_9276_21297,yes,F,NA,1968,1,Graduate Degree ,no,United States of America,non,Mens,25/10/21,09:15:57 PM,0,oui,I wonder if the few times I missed the target it was registered and how many times I did missed. Was there any correlation with my preferences and the missing the target?
CAMO_5407_21297,yes,F,NA,1951,10,Assoc_Degree_or_Bachelors_Degree,no,United States of America,souvent,An,25/10/21,09:31:57 PM,0,oui,NULL
CAMO_6835_21297,yes,F,NA,1990,10,Graduate Degree ,no,United States of America,parfois,An,25/10/21,09:55:17 PM,0,oui,NULL
CAMO_8448_21297,yes,F,NA,2000,6,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,Mens,25/10/21,10:05:51 PM,0,oui,NULL
CAMO_2888_21297,yes,F,NA,1993,9,Graduate Degree ,no,United States of America,non,An,25/10/21,10:14:00 PM,0,oui,NULL
CAMO_2032_21297,yes,F,NA,2001,6,Assoc_Degree_or_Bachelors_Degree,no,United States of America,souvent,Jamais,25/10/21,11:18:05 PM,0,oui,NULL
CAMO_8817_21297,yes,F,NA,1998,11,High_School,no,United States of America,souvent,An,25/10/21,11:31:00 PM,0,oui,NULL
CAMO_5177_21297,no,F,NA,2003,4,Assoc_Degree_or_Bachelors_Degree,no,United States of America,NULL,NULL,25/10/21,11:34:51 PM,0,non,double_attempt
CAMO_389_21297,yes,F,NA,1969,4,Graduate Degree ,no,Canada,non,An,25/10/21,11:39:30 PM,0,oui,NULL
CAMO_4667_21297,yes,F,NA,2003,4,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,Jamais,25/10/21,11:54:11 PM,0,oui,double_attempt
CAMO_4896_21298,yes,H,NA,1963,9,Graduate Degree ,no,United States of America,parfois,An,26/10/21,12:20:16 AM,0,oui,NULL
CAMO_9780_21298,yes,H,NA,2005,5,High_School,no,United States of America,parfois,Mens,26/10/21,01:06:22 AM,0,oui,NULL
CAMO_7666_21298,yes,F,NA,1981,1,Graduate Degree ,no,United States of America,parfois,Mens,26/10/21,01:14:19 AM,0,non,NULL
CAMO_9138_21298,yes,H,NA,1978,11,Graduate Degree ,no,United States of America,souvent,Mens,26/10/21,01:21:11 AM,0,non,NULL
CAMO_5131_21298,yes,F,NA,1991,8,Graduate Degree ,no,United States of America,non,An,26/10/21,03:19:16 AM,0,oui,NULL
CAMO_9539_21298,yes,F,NA,1991,6,Graduate Degree ,no,United States of America,parfois,Mens,26/10/21,03:20:14 AM,0,oui,NULL
CAMO_6036_21298,yes,H,NA,1974,12,Graduate Degree ,no,United States of America,Quotidiennement,Mens,26/10/21,03:20:46 AM,0,oui,"Hi, I am a Staff Scientist at NEINIH and work daily with microscopy and pattern determination (photoreceptors patterns, cells patterns, etc.). I would like to be informed of the results of this experimentation, when the data are collected and analyzed. My email is irebustini@gmail.com. Thank you very much. Kind regards, Ivan."
CAMO_7568_21298,yes,F,NA,1952,9,Graduate Degree ,no,United States of America,non,An,26/10/21,04:02:46 AM,0,oui,NULL
CAMO_5778_21298,yes,F,NA,1965,11,Assoc_Degree_or_Bachelors_Degree,no,United States of America,souvent,An,26/10/21,04:10:35 AM,0,non,NULL
CAMO_6023_21298,yes,H,NA,1984,10,Graduate Degree ,no,Australia,parfois,An,26/10/21,04:55:00 AM,0,oui,Cool study! I think I got better at the end in the second experiment
CAMO_5093_21298,yes,F,NA,1950,6,Graduate Degree ,no,United States of America,souvent,Mens,26/10/21,04:55:48 AM,0,oui,That was fun!
CAMO_8084_21298,yes,F,NA,1964,12,Graduate Degree ,no,United States of America,non,Jamais,26/10/21,05:57:18 AM,0,oui,NULL
CAMO_158_21298,yes,F,NA,1969,1,DEUG_BTS_DUT_DEUST_(Bac_+_2),no,France,non,An,26/10/21,09:29:33 AM,0,oui,NULL
CAMO_619_21298,yes,H,NA,1990,12,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),yes,Coree du sud,souvent,Mens,26/10/21,09:37:34 AM,0,oui,Bon courage
CAMO_779_21298,yes,H,NA,1979,12,Estudios_universitarios_superiores,no,hispano,parfois,An,26/10/21,10:16:44 AM,0,oui,NULL
CAMO_562_21298,yes,F,NA,1997,7,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,An,26/10/21,10:35:13 AM,0,oui,NULL
CAMO_1060_21298,no,F,NA,1984,7,Doctorat_(Bac_+_8),no,France,NULL,NULL,26/10/21,11:04:35 AM,0,oui,NULL
CAMO_944_21298,no,F,NA,1950,1,Doctorat_(Bac_+_8),no,France,NULL,NULL,26/10/21,11:33:34 AM,0,oui,NULL
CAMO_3558_21298,no,F,NA,1994,9,Doctorat_(Bac_+_8),no,France,NULL,NULL,26/10/21,11:34:43 AM,0,oui,NULL
CAMO_1463_21298,yes,H,NA,1980,2,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,non,An,26/10/21,12:02:45 PM,0,oui,NULL
CAMO_4584_21298,yes,H,NA,1968,6,Doctorat_(Bac_+_8),no,France,parfois,Jamais,26/10/21,12:07:19 PM,0,oui,NULL
CAMO_5221_21298,no,H,NA,1989,9,Doctorat_(Bac_+_8),no,France,NULL,NULL,26/10/21,12:17:11 PM,0,oui,NULL
CAMO_9309_21298,no,F,NA,1992,12,Doctorat_(Bac_+_8),no,Espagne,NULL,NULL,26/10/21,12:34:28 PM,0,oui,NULL
CAMO_2231_21298,no,F,NA,1994,12,Doctorat_(Bac_+_8),no,France,NULL,NULL,26/10/21,01:04:15 PM,0,oui,NULL
CAMO_4903_21298,yes,F,NA,1987,8,Doctorat_(Bac_+_8),no,France,parfois,An,26/10/21,01:09:17 PM,0,oui,NULL
CAMO_3053_21298,yes,H,NA,1987,3,Estudios_universitarios_superiores,no,hispano,parfois,An,26/10/21,01:15:47 PM,0,oui,NULL
CAMO_8409_21298,yes,F,NA,1996,5,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,An,26/10/21,02:25:05 PM,0,non,NULL
CAMO_5220_21298,yes,F,NA,1996,12,Doctorat_(Bac_+_8),no,France,parfois,An,26/10/21,02:44:58 PM,0,oui,NULL
CAMO_3513_21298,yes,F,NA,1990,12,Doctorat_(Bac_+_8),no,Finlande,parfois,Mens,26/10/21,02:56:02 PM,0,oui,NULL
CAMO_2020_21298,yes,H,NA,1985,6,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,An,26/10/21,03:20:42 PM,0,oui,NULL
CAMO_7627_21298,yes,F,NA,1970,10,Graduate Degree ,no,United States of America,non,An,26/10/21,03:21:56 PM,0,oui,NULL
CAMO_4314_21298,yes,H,NA,1986,3,Graduate Degree ,no,United States of America,parfois,Jamais,26/10/21,03:39:36 PM,0,oui,NULL
CAMO_5846_21298,yes,F,NA,1996,11,Graduate Degree ,no,United States of America,non,Jamais,26/10/21,03:41:25 PM,0,non,NULL
CAMO_7442_21298,yes,H,NA,1996,11,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,non,An,26/10/21,03:43:31 PM,0,non,NULL
CAMO_3814_21298,yes,F,NA,1995,7,Doctorat_(Bac_+_8),no,France,parfois,An,26/10/21,03:44:53 PM,0,oui,NULL
CAMO_2999_21298,yes,F,NA,1955,5,Bac_general_technologique_professionnel_ou_equivalent,no,France,parfois,An,26/10/21,03:50:20 PM,0,oui,NULL
CAMO_7800_21298,yes,H,NA,1985,2,Graduate Degree ,no,Belgium,parfois,An,26/10/21,04:01:24 PM,0,oui,NULL
CAMO_7204_21298,yes,F,NA,1991,10,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,An,26/10/21,04:42:00 PM,0,oui,NULL
CAMO_8836_21298,yes,F,NA,1969,2,Graduate Degree ,no,United States of America,non,An,26/10/21,04:43:33 PM,0,oui,NULL
CAMO_1750_21298,yes,H,NA,1983,1,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,non,Jamais,26/10/21,04:46:19 PM,0,non,NULL
CAMO_1456_21298,yes,H,NA,1950,1,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,Suisse,souvent,An,26/10/21,05:39:58 PM,0,oui,NULL
CAMO_6199_21298,yes,H,NA,1976,3,Graduate Degree ,no,Mexico,parfois,An,26/10/21,05:52:41 PM,0,oui,NULL
CAMO_7642_21298,yes,H,NA,1975,4,Graduate Degree ,no,Canada,parfois,An,26/10/21,06:07:58 PM,0,oui,NULL
CAMO_5087_21298,yes,F,NA,1952,7,DEUG_BTS_DUT_DEUST_(Bac_+_2),no,France,non,An,26/10/21,06:49:14 PM,0,oui,NULL
CAMO_8873_21298,yes,F,NA,2002,10,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,An,26/10/21,06:49:41 PM,0,oui,NULL
CAMO_9132_21298,yes,H,NA,1975,8,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,An,26/10/21,06:51:19 PM,0,oui,NULL
CAMO_7245_21298,yes,F,NA,1988,8,Estudios_universitarios_superiores,no,hispano,parfois,Mens,26/10/21,07:01:59 PM,0,oui,NULL
CAMO_4288_21298,yes,F,NA,1989,8,Doctorat_(Bac_+_8),no,France,parfois,An,26/10/21,08:55:13 PM,0,oui,NULL
CAMO_4961_21298,yes,H,NA,1992,4,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,Jamais,26/10/21,09:38:15 PM,0,oui,NULL
CAMO_4598_21298,yes,F,NA,1995,10,Assoc_Degree_or_Bachelors_Degree,no,United States of America,parfois,An,26/10/21,09:43:00 PM,0,oui,NULL
CAMO_3173_21298,no,F,cis,1994,10,Assoc_Degree_or_Bachelors_Degree,no,United States of America,NULL,NULL,26/10/21,09:43:48 PM,0,oui,NULL
CAMO_5412_21298,yes,H,NA,1970,8,Graduate Degree ,no,United States of America,souvent,Jamais,26/10/21,09:44:41 PM,0,oui,NULL
CAMO_7924_21298,yes,F,cis,1994,10,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,An,26/10/21,09:53:44 PM,0,oui,NULL
CAMO_6845_21298,yes,F,NA,1995,4,Graduate Degree ,no,United States of America,parfois,Jamais,26/10/21,09:55:10 PM,0,oui,NULL
CAMO_6775_21298,yes,F,NA,1995,3,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,An,26/10/21,10:01:14 PM,0,oui,NULL
CAMO_1252_21298,yes,F,NA,2000,9,Assoc_Degree_or_Bachelors_Degree,no,United States of America,souvent,An,26/10/21,10:13:34 PM,0,oui,NULL
CAMO_6567_21298,yes,H,NA,1951,1,Graduate Degree ,no,United States of America,parfois,An,26/10/21,10:16:57 PM,0,non,The preference part was interesting...I don't know why I was answering the way I did. Probably that's the idea. 
CAMO_1960_21298,yes,F,NA,1999,10,High_School,no,United States of America,parfois,Jamais,26/10/21,10:27:09 PM,0,oui,NULL
CAMO_2622_21298,yes,F,NA,2001,6,High_School,no,United States of America,parfois,Mens,26/10/21,10:32:17 PM,0,non,NULL
CAMO_7098_21298,yes,H,NA,1992,6,Graduate Degree ,no,United States of America,parfois,An,26/10/21,10:33:57 PM,0,oui,NULL
CAMO_2214_21298,no,F,NA,2002,4,High_School,no,United States of America,NULL,NULL,26/10/21,10:56:48 PM,0,non,double_attempt
CAMO_3708_21298,yes,F,NA,2002,4,High_School,no,United States of America,parfois,An,26/10/21,10:56:49 PM,0,oui,double_attempt
CAMO_8657_21298,yes,F,NA,1970,11,Graduate Degree ,no,United States of America,parfois,An,26/10/21,11:56:12 PM,0,oui,NULL
CAMO_9992_21299,yes,F,cis,2000,6,High_School,no,Colombia,non,An,27/10/21,12:35:27 AM,0,oui,THE SPANISH VERSION IS NOT WORKING RIGHT
CAMO_8749_21299,yes,F,NA,2000,10,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,An,27/10/21,01:01:16 AM,0,oui,NULL
CAMO_186_21299,yes,F,NA,1944,4,High_School,no,anglo,non,Jamais,27/10/21,01:38:56 AM,0,oui,NULL
CAMO_9284_21299,yes,F,NA,1980,3,Graduate Degree ,no,United States of America,non,An,27/10/21,02:17:01 AM,0,oui,NULL
CAMO_5736_21299,yes,F,NA,1986,2,Assoc_Degree_or_Bachelors_Degree,no,Canada,souvent,An,27/10/21,02:34:10 AM,0,oui,NULL
CAMO_8259_21299,yes,F,NA,1986,11,Graduate Degree ,no,Costa Rica,souvent,Jamais,27/10/21,02:36:21 AM,0,oui,NULL
CAMO_885_21299,yes,H,NA,1959,12,Graduate Degree ,no,United States of America,souvent,An,27/10/21,02:37:31 AM,0,non,Thank you
CAMO_6538_21299,no,F,NA,1985,3,Graduate Degree ,no,United States of America,NULL,NULL,27/10/21,02:38:34 AM,0,oui,NULL
CAMO_5021_21299,yes,F,NA,1982,12,Graduate Degree ,no,United States of America,parfois,An,27/10/21,03:00:34 AM,0,oui,NULL
CAMO_1278_21299,yes,F,NA,1988,6,Graduate Degree ,no,Canada,non,An,27/10/21,03:00:46 AM,0,oui,NULL
CAMO_3592_21299,yes,F,NA,1980,6,Graduate Degree ,no,United States of America,parfois,An,27/10/21,03:34:29 AM,0,oui,NULL
CAMO_4339_21299,no,F,NA,1980,12,Graduate Degree ,no,Canada,NULL,NULL,27/10/21,03:43:40 AM,0,oui,NULL
CAMO_2036_21299,no,F,NA,1984,2,Graduate Degree ,no,United States of America,NULL,NULL,27/10/21,03:53:02 AM,0,oui,NULL
CAMO_9438_21299,yes,F,NA,1984,5,Graduate Degree ,no,United States of America,parfois,An,27/10/21,04:23:00 AM,0,oui,NULL
CAMO_6373_21299,yes,F,NA,2000,6,Assoc_Degree_or_Bachelors_Degree,no,Australia,souvent,An,27/10/21,04:27:25 AM,0,oui,NULL
CAMO_8660_21299,yes,F,NA,1997,8,Graduate Degree ,no,United States of America,non,An,27/10/21,05:41:05 AM,0,oui,NULL
CAMO_2488_21299,yes,H,NA,1999,11,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,An,27/10/21,05:48:56 AM,0,non,NULL
CAMO_6905_21299,yes,F,NA,1989,5,Graduate Degree ,no,United States of America,parfois,An,27/10/21,05:58:26 AM,0,oui,NULL
CAMO_7651_21299,yes,F,cis,1999,3,High_School,no,India,parfois,An,27/10/21,08:09:55 AM,0,oui,fun
CAMO_2187_21299,yes,H,NA,1988,6,Doctorat_(Bac_+_8),yes,France,non,An,27/10/21,08:51:48 AM,0,oui,NULL
CAMO_5912_21299,no,H,NA,1991,9,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,NULL,NULL,27/10/21,09:22:25 AM,0,oui,NULL
CAMO_1031_21299,no,H,NA,1997,11,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,Algerie,NULL,NULL,27/10/21,09:24:54 AM,0,oui,NULL
CAMO_8461_21299,no,H,NA,1981,4,Doctorat_(Bac_+_8),no,France,NULL,NULL,27/10/21,10:18:21 AM,0,oui,NULL
CAMO_1928_21299,no,H,NA,1981,4,Doctorat_(Bac_+_8),no,France,NULL,NULL,27/10/21,10:31:43 AM,0,non,NULL
CAMO_5246_21299,yes,F,NA,1992,10,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,An,27/10/21,10:40:42 AM,0,oui,NULL
CAMO_5827_21299,yes,F,NA,1986,12,Graduate Degree ,no,Spain,souvent,An,27/10/21,10:52:18 AM,0,oui,NULL
CAMO_6121_21299,yes,H,NA,2000,9,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,parfois,An,27/10/21,10:57:44 AM,0,oui,NULL
CAMO_4185_21299,yes,H,Homme,1992,5,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,An,27/10/21,11:12:13 AM,0,oui,NULL
CAMO_9820_21299,yes,NB,NA,1992,4,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,Quotidiennement,An,27/10/21,11:28:16 AM,0,oui,NULL
CAMO_1118_21299,yes,NB,NA,1989,11,Doctorat_(Bac_+_8),no,France,souvent,An,27/10/21,11:34:08 AM,0,oui,NULL
CAMO_5100_21299,no,F,NA,1986,12,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,NULL,NULL,27/10/21,11:50:36 AM,0,oui,NULL
CAMO_7778_21299,yes,H,NA,1991,1,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,parfois,Mens,27/10/21,12:06:31 PM,0,oui,NULL
CAMO_6527_21299,no,SD,Agenre,1990,9,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,NULL,NULL,27/10/21,12:29:35 PM,0,oui,NULL
CAMO_6850_21299,no,NB,TEST,2004,NA,CEP_aucun_diplome,no,Albanie,NULL,NULL,27/10/21,12:36:50 PM,0,oui,NULL
CAMO_167_21299,yes,F,NA,1986,12,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,Quotidiennement,Jamais,27/10/21,12:44:39 PM,0,oui,NULL
CAMO_8581_21299,yes,F,NA,1986,12,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,Quotidiennement,Jamais,27/10/21,12:53:15 PM,0,non,NULL
CAMO_3346_21299,yes,H,NA,1977,9,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,non,An,27/10/21,01:04:16 PM,0,oui,NULL
CAMO_7370_21299,no,H,NA,1945,8,Licence_Licence-LMD_Licence_professionnelle_(Bac_+_3) ,no,France,NULL,NULL,27/10/21,01:06:26 PM,0,oui,NULL
CAMO_9256_21299,no,H,NA,1994,4,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,NULL,NULL,27/10/21,01:21:23 PM,0,oui,NULL
CAMO_2505_21299,yes,H,NA,1990,2,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,souvent,Mens,27/10/21,02:25:45 PM,0,oui,NULL
CAMO_4019_21299,yes,F,NA,1969,6,Graduate Degree ,no,United States of America,parfois,An,27/10/21,02:50:02 PM,0,oui,NULL
CAMO_7215_21299,yes,F,NA,1991,9,Maitrise_Master_DEA_DESS_Diplome_dingénieur_(Bac_+_4_ou_Bac_+_5),no,France,Quotidiennement,Mens,27/10/21,03:03:09 PM,0,oui,NULL
CAMO_583_21299,yes,F,NA,1994,9,DEUG_BTS_DUT_DEUST_(Bac_+_2),no,France,Quotidiennement,An,27/10/21,03:17:54 PM,0,oui,NULL
CAMO_235_21299,yes,NB,NA,1998,1,Assoc_Degree_or_Bachelors_Degree,no,United States of America,non,Mens,27/10/21,03:23:46 PM,0,oui,NULL
